Timestamp,Temperature_C,Chamber_Pressure_kPa,Relative_Humidity_Pct,Mobility_Index
2026-05-20 21:20:00,35.0,99.668,65.6,-8.85881
2026-05-20 21:20:50,35.0,99.663,66.1,1363.85695
2026-05-20 21:21:40,35.0,99.678,65.1,-6.38945
2026-05-20 21:22:30,35.0,99.672,64.2,1659.89316
2026-05-20 21:23:20,34.9,99.659,64.2,1393.15729
2026-05-20 21:24:10,35.0,99.667,66.5,-6.25082
2026-05-20 21:25:00,35.0,99.669,68.0,1716.62021
2026-05-20 21:25:50,35.0,99.666,65.7,289.74956
2026-05-20 21:26:40,35.0,99.668,65.2,-11.00203
2026-05-20 21:27:30,35.0,99.662,66.7,-4.01382
2026-05-20 21:28:20,35.0,99.664,66.1,-9.5275
2026-05-20 21:29:10,35.0,99.663,66.4,1790.06592
2026-05-20 21:30:00,35.0,99.663,64.3,-9.15283
2026-05-20 21:30:50,35.0,99.666,65.8,-14.54111
2026-05-20 21:31:40,35.1,99.666,66.2,1396.92076
2026-05-20 21:32:30,35.0,99.668,64.8,-11.51154
2026-05-20 21:33:20,35.0,99.68,65.9,-7.85545
2026-05-20 21:34:10,35.0,99.661,66.2,-9.68496
2026-05-20 21:35:00,35.0,99.664,64.2,-12.39192
2026-05-20 21:35:50,35.0,99.67,64.6,1735.35634
2026-05-20 21:36:40,35.0,99.673,66.1,1935.45806
2026-05-20 21:37:30,35.1,99.675,65.6,443.96401
2026-05-20 21:38:20,35.0,99.662,63.8,1413.90819
2026-05-20 21:39:10,35.0,99.673,67.9,1356.39201
2026-05-20 21:40:00,35.0,99.66,66.3,1467.77195
2026-05-20 21:40:50,35.0,99.668,63.8,-5.45768
2026-05-20 21:41:40,35.0,99.667,65.6,1467.50411
2026-05-20 21:42:30,35.0,99.679,65.8,29.89898
2026-05-20 21:43:20,35.0,99.678,65.2,-3.84381
2026-05-20 21:44:10,35.0,99.671,68.0,-6.94264
2026-05-20 21:45:00,35.0,99.667,65.5,-12.76585
2026-05-20 21:45:50,35.1,99.666,66.2,1654.2731
2026-05-20 21:46:40,35.0,99.659,66.0,1607.41539
2026-05-20 21:47:30,35.0,99.66,65.5,-11.66839
2026-05-20 21:48:20,35.0,99.66,65.6,1614.04967
2026-05-20 21:49:10,35.1,99.667,65.5,-5.33168
2026-05-20 21:50:00,35.0,99.67,66.0,1475.99981
2026-05-20 21:50:50,35.0,99.669,66.0,1419.31448
2026-05-20 21:51:40,35.1,99.656,66.2,-3.5245
2026-05-20 21:52:30,34.9,99.671,64.9,1884.78296
2026-05-20 21:53:20,35.1,99.667,66.1,1562.79949
2026-05-20 21:54:10,35.0,99.667,64.4,-13.28944
2026-05-20 21:55:00,35.1,99.67,64.3,-3.01145
2026-05-20 21:55:50,35.1,99.666,65.1,1934.59765
2026-05-20 21:56:40,35.0,99.659,66.5,1755.67357
2026-05-20 21:57:30,35.0,99.668,66.1,1564.56494
2026-05-20 21:58:20,35.0,99.661,63.3,162.40836
2026-05-20 21:59:10,35.0,99.663,65.5,-3.86793
2026-05-20 22:00:00,35.1,99.67,63.7,1383.01768
2026-05-20 22:00:50,35.0,99.666,66.2,88.24721
2026-05-20 22:01:40,35.1,99.671,65.4,1697.53059
2026-05-20 22:02:30,35.0,99.68,64.8,1748.95804
2026-05-20 22:03:20,35.0,99.668,65.0,1653.30313
2026-05-20 22:04:10,35.0,99.669,65.4,-8.39148
2026-05-20 22:05:00,35.0,99.676,65.4,-2.99617
2026-05-20 22:05:50,34.9,99.665,66.6,-12.57261
2026-05-20 22:06:40,35.1,99.679,65.5,-13.64426
2026-05-20 22:07:30,35.0,99.671,63.9,1792.2817
2026-05-20 22:08:20,35.0,99.669,65.6,1541.76833
2026-05-20 22:09:10,35.0,99.666,66.4,-3.64201
2026-05-20 22:10:00,35.0,99.668,64.8,-3.84221
2026-05-20 22:10:50,35.0,99.666,64.9,1739.13448
2026-05-20 22:11:40,35.0,99.663,65.2,1636.30125
2026-05-20 22:12:30,35.0,99.67,65.4,-11.23964
2026-05-20 22:13:20,35.1,99.671,65.8,1480.03951
2026-05-20 22:14:10,35.0,99.674,64.5,-6.4175
2026-05-20 22:15:00,35.1,99.666,65.0,-8.30789
2026-05-20 22:15:50,35.0,99.668,64.9,-10.37733
2026-05-20 22:16:40,35.0,99.659,66.6,-14.0758
2026-05-20 22:17:30,35.1,99.673,64.9,1860.55472
2026-05-20 22:18:20,35.1,99.673,64.7,1907.12443
2026-05-20 22:19:10,35.1,99.667,63.8,-4.74641
2026-05-20 22:20:00,35.0,99.673,64.1,-7.40933
2026-05-20 22:20:50,35.0,99.672,64.6,1706.4372
2026-05-20 22:21:40,35.1,99.654,66.7,1512.80891
2026-05-20 22:22:30,35.0,99.666,64.3,-7.36599
2026-05-20 22:23:20,35.1,99.664,64.5,-4.21431
2026-05-20 22:24:10,34.9,99.666,62.2,1770.1692
2026-05-20 22:25:00,35.0,99.661,64.8,1807.13958
2026-05-20 22:25:50,35.1,99.663,64.8,-5.97559
2026-05-20 22:26:40,35.1,99.669,64.7,-2.79506
2026-05-20 22:27:30,35.0,99.663,64.8,-14.17943
2026-05-20 22:28:20,34.9,99.666,63.3,1609.94207
2026-05-20 22:29:10,35.1,99.661,64.1,204.00979
2026-05-20 22:30:00,35.0,99.671,63.9,1644.96885
2026-05-20 22:30:50,35.1,99.68,64.0,-3.38964
2026-05-20 22:31:40,35.0,99.673,65.1,209.82045
2026-05-20 22:32:30,35.0,99.669,66.9,1433.73307
2026-05-20 22:33:20,35.0,99.672,64.0,1715.55642
2026-05-20 22:34:10,35.0,99.672,64.4,-4.67705
2026-05-20 22:35:00,35.0,99.668,66.2,1605.96512
2026-05-20 22:35:50,35.0,99.663,64.2,-5.69026
2026-05-20 22:36:40,35.0,99.681,64.9,351.00042
2026-05-20 22:37:30,35.0,99.671,65.1,-6.72886
2026-05-20 22:38:20,35.0,99.677,66.3,-4.577
2026-05-20 22:39:10,35.0,99.662,65.5,-13.0912
2026-05-20 22:40:00,35.0,99.666,65.5,-14.74719
2026-05-20 22:40:50,35.0,99.671,66.2,-8.04502
2026-05-20 22:41:40,35.0,99.668,64.4,1656.39618
2026-05-20 22:42:30,35.0,99.669,65.1,-14.74204
2026-05-20 22:43:20,35.0,99.67,68.2,1578.7118
2026-05-20 22:44:10,35.1,99.665,66.3,-4.57316
2026-05-20 22:45:00,35.0,99.665,64.8,-14.0024
2026-05-20 22:45:50,35.0,99.66,64.1,-10.181
2026-05-20 22:46:40,35.0,99.675,65.9,-14.3476
2026-05-20 22:47:30,35.1,99.661,64.9,-12.93718
2026-05-20 22:48:20,35.0,99.676,64.8,1569.2153
2026-05-20 22:49:10,35.0,99.663,63.2,-5.93194
2026-05-20 22:50:00,35.0,99.665,62.9,-4.55367
2026-05-20 22:50:50,35.0,99.668,67.7,-3.75547
2026-05-20 22:51:40,35.0,99.666,65.6,-7.96724
2026-05-20 22:52:30,35.0,99.669,65.3,-13.82393
2026-05-20 22:53:20,35.0,99.665,63.4,1661.26335
2026-05-20 22:54:10,35.0,99.669,63.8,-6.51963
2026-05-20 22:55:00,35.0,99.665,64.9,1776.36157
2026-05-20 22:55:50,35.0,99.663,66.6,-8.13523
2026-05-20 22:56:40,35.0,99.663,64.9,-4.22967
2026-05-20 22:57:30,35.0,99.669,65.1,-3.02002
2026-05-20 22:58:20,35.0,99.669,63.3,-2.55355
2026-05-20 22:59:10,35.0,99.67,64.8,1804.38601
2026-05-20 23:00:00,35.0,99.672,66.1,-12.45973
2026-05-20 23:00:50,35.1,99.668,66.0,429.47788
2026-05-20 23:01:40,35.0,99.673,63.9,1746.26007
2026-05-20 23:02:30,35.1,99.671,64.1,-13.82698
2026-05-20 23:03:20,35.1,99.663,65.5,1590.07625
2026-05-20 23:04:10,35.0,99.658,64.9,-6.01219
2026-05-20 23:05:00,35.0,99.669,64.9,-11.4376
2026-05-20 23:05:50,35.0,99.671,65.1,1845.98533
2026-05-20 23:06:40,34.9,99.667,65.4,1882.82968
2026-05-20 23:07:30,35.1,99.673,66.7,1823.21593
2026-05-20 23:08:20,35.0,99.663,66.3,1907.30274
2026-05-20 23:09:10,35.1,99.669,65.2,332.46451
2026-05-20 23:10:00,35.1,99.67,65.0,1431.39658
2026-05-20 23:10:50,35.1,99.666,65.7,251.35057
2026-05-20 23:11:40,35.0,99.664,64.3,258.03242
2026-05-20 23:12:30,35.1,99.662,65.2,-13.18282
2026-05-20 23:13:20,35.0,99.665,64.7,-8.90103
2026-05-20 23:14:10,35.0,99.666,65.2,-13.26751
2026-05-20 23:15:00,35.0,99.668,65.4,-2.55143
2026-05-20 23:15:50,35.1,99.671,65.9,1708.79119
2026-05-20 23:16:40,35.0,99.666,62.8,-9.69991
2026-05-20 23:17:30,35.0,99.667,63.6,1533.11897
2026-05-20 23:18:20,35.0,99.673,65.4,1718.81986
2026-05-20 23:19:10,35.1,99.666,66.6,216.87903
2026-05-20 23:20:00,35.0,99.665,65.4,-5.86212
2026-05-20 23:20:50,35.0,99.673,66.7,-13.28084
2026-05-20 23:21:40,35.1,99.67,63.7,-2.84189
2026-05-20 23:22:30,35.0,99.676,65.9,1768.45687
2026-05-20 23:23:20,35.0,99.657,66.3,-9.94569
2026-05-20 23:24:10,34.9,99.674,65.2,1647.17509
2026-05-20 23:25:00,35.0,99.672,64.6,-12.37458
2026-05-20 23:25:50,35.0,99.673,64.5,1936.03787
2026-05-20 23:26:40,35.1,99.656,64.1,-8.36996
2026-05-20 23:27:30,35.0,99.679,65.4,-14.75307
2026-05-20 23:28:20,35.1,99.665,65.1,1899.75636
2026-05-20 23:29:10,35.0,99.661,65.0,1563.87862
2026-05-20 23:30:00,35.0,99.662,66.0,377.0183
2026-05-20 23:30:50,35.0,99.662,63.9,1367.21146
2026-05-20 23:31:40,35.1,99.669,66.9,262.6799
2026-05-20 23:32:30,35.0,99.671,66.1,1415.26187
2026-05-20 23:33:20,35.0,99.668,66.6,-11.62039
2026-05-20 23:34:10,35.0,99.66,66.7,-11.79538
2026-05-20 23:35:00,35.0,99.672,65.1,-10.34194
2026-05-20 23:35:50,35.0,99.672,66.8,-6.2855
2026-05-20 23:36:40,35.1,99.662,64.9,1644.69379
2026-05-20 23:37:30,35.0,99.673,65.7,-14.00115
2026-05-20 23:38:20,35.0,99.676,64.7,1922.66823
2026-05-20 23:39:10,35.1,99.662,65.3,-8.94822
2026-05-20 23:40:00,35.0,99.669,65.9,1858.05333
2026-05-20 23:40:50,35.1,99.667,64.0,183.14528
2026-05-20 23:41:40,35.0,99.667,64.1,1929.33596
2026-05-20 23:42:30,35.1,99.667,64.6,1831.62361
2026-05-20 23:43:20,35.0,99.663,64.7,-4.26618
2026-05-20 23:44:10,35.0,99.654,65.1,1474.69769
2026-05-20 23:45:00,35.1,99.664,65.1,1914.63932
2026-05-20 23:45:50,35.0,99.661,64.5,-11.79245
2026-05-20 23:46:40,35.0,99.676,65.8,1751.07603
2026-05-20 23:47:30,35.0,99.669,65.7,-2.92872
2026-05-20 23:48:20,35.0,99.667,65.0,-12.08608
2026-05-20 23:49:10,35.1,99.673,64.3,46.49171
2026-05-20 23:50:00,35.0,99.663,63.0,1376.19239
2026-05-20 23:50:50,35.0,99.666,64.4,1463.86385
2026-05-20 23:51:40,35.0,99.67,65.8,-4.00176
2026-05-20 23:52:30,35.0,99.657,65.5,-3.35065
2026-05-20 23:53:20,35.0,99.671,64.2,47.25139
2026-05-20 23:54:10,35.0,99.665,64.4,317.4504
2026-05-20 23:55:00,35.0,99.665,65.6,350.93383
2026-05-20 23:55:50,35.0,99.659,64.5,1435.77999
2026-05-20 23:56:40,35.1,99.664,65.0,-5.06208
2026-05-20 23:57:30,35.0,99.671,65.2,443.27189
2026-05-20 23:58:20,34.9,99.67,63.1,1447.43331
2026-05-20 23:59:10,35.1,99.661,65.0,-13.32341
2026-05-21 00:00:00,35.0,99.667,66.6,-11.07114
2026-05-21 00:00:50,35.0,99.657,64.2,-10.90606
2026-05-21 00:01:40,35.1,99.666,66.3,-3.91001
2026-05-21 00:02:30,35.1,99.675,65.8,170.42482
2026-05-21 00:03:20,35.0,99.665,63.7,1591.77977
2026-05-21 00:04:10,35.0,99.681,67.2,1886.1878
2026-05-21 00:05:00,35.0,99.671,66.2,177.8706
2026-05-21 00:05:50,35.0,99.669,64.9,1612.18471
2026-05-21 00:06:40,35.0,99.672,63.4,1502.75834
2026-05-21 00:07:30,35.0,99.671,65.8,70.62786
2026-05-21 00:08:20,35.0,99.664,65.8,-5.03782
2026-05-21 00:09:10,35.0,99.66,64.2,13.40232
2026-05-21 00:10:00,35.1,99.674,63.9,-4.44875
2026-05-21 00:10:50,35.0,99.67,64.8,-10.35966
2026-05-21 00:11:40,35.0,99.663,63.8,-11.39089
2026-05-21 00:12:30,35.0,99.676,66.0,1903.56004
2026-05-21 00:13:20,35.0,99.661,64.8,-12.7354
2026-05-21 00:14:10,35.1,99.663,66.9,246.6972
2026-05-21 00:15:00,35.0,99.667,66.8,-13.61981
2026-05-21 00:15:50,34.9,99.67,62.1,1800.95683
2026-05-21 00:16:40,35.0,99.664,65.8,1707.86851
2026-05-21 00:17:30,35.0,99.678,61.8,-9.49183
2026-05-21 00:18:20,35.1,99.663,64.6,169.83833
2026-05-21 00:19:10,35.1,99.665,64.2,93.91219
2026-05-21 00:20:00,35.0,99.674,64.7,1411.77877
2026-05-21 00:20:50,34.9,99.669,64.7,-5.16775
2026-05-21 00:21:40,34.9,99.668,65.3,1746.88177
2026-05-21 00:22:30,35.0,99.674,66.0,-6.05923
2026-05-21 00:23:20,35.1,99.668,66.7,-9.75757
2026-05-21 00:24:10,35.1,99.664,67.3,1600.67404
2026-05-21 00:25:00,35.0,99.668,64.8,-8.99463
2026-05-21 00:25:50,35.1,99.662,65.7,1738.30745
2026-05-21 00:26:40,35.1,99.67,68.6,1791.87581
2026-05-21 00:27:30,35.0,99.673,66.6,-8.92846
2026-05-21 00:28:20,35.0,99.672,65.6,-13.07101
2026-05-21 00:29:10,35.1,99.669,64.9,1584.54807
2026-05-21 00:30:00,35.0,99.664,66.4,-8.49098
2026-05-21 00:30:50,35.1,99.659,63.8,-4.66231
2026-05-21 00:31:40,35.1,99.669,68.5,1867.04773
2026-05-21 00:32:30,35.0,99.662,66.4,-3.99579
2026-05-21 00:33:20,35.0,99.667,66.5,1354.82805
2026-05-21 00:34:10,35.0,99.664,65.0,1471.69747
2026-05-21 00:35:00,35.1,99.666,65.7,-11.5334
2026-05-21 00:35:50,35.0,99.666,66.3,-8.42951
2026-05-21 00:36:40,35.0,99.667,65.1,210.34312
2026-05-21 00:37:30,35.0,99.666,63.3,1829.69489
2026-05-21 00:38:20,34.9,99.672,63.5,1389.50183
2026-05-21 00:39:10,35.0,99.664,65.2,1401.52115
2026-05-21 00:40:00,35.0,99.666,67.8,-3.53497
2026-05-21 00:40:50,35.0,99.671,63.2,-5.71857
2026-05-21 00:41:40,35.0,99.662,65.8,35.13559
2026-05-21 00:42:30,35.1,99.67,66.9,1741.31122
2026-05-21 00:43:20,35.0,99.668,63.9,1748.27633
2026-05-21 00:44:10,35.0,99.676,66.0,351.95563
2026-05-21 00:45:00,35.0,99.674,65.8,-2.71234
2026-05-21 00:45:50,35.0,99.669,65.5,242.13027
2026-05-21 00:46:40,35.0,99.663,66.8,-4.3338
2026-05-21 00:47:30,35.0,99.662,65.1,1865.87104
2026-05-21 00:48:20,35.0,99.662,64.7,-6.37651
2026-05-21 00:49:10,35.0,99.666,66.1,359.74588
2026-05-21 00:50:00,35.0,99.672,67.1,-14.41361
2026-05-21 00:50:50,35.0,99.663,65.9,1549.17914
2026-05-21 00:51:40,35.1,99.673,64.7,1873.93449
2026-05-21 00:52:30,35.0,99.669,64.5,-3.95045
2026-05-21 00:53:20,35.0,99.669,64.9,-9.1918
2026-05-21 00:54:10,35.0,99.664,64.9,1830.21656
2026-05-21 00:55:00,34.9,99.66,64.9,1709.18041
2026-05-21 00:55:50,35.0,99.675,62.5,140.16849
2026-05-21 00:56:40,35.0,99.673,66.2,-5.86393
2026-05-21 00:57:30,35.0,99.653,64.9,-13.42529
2026-05-21 00:58:20,35.0,99.666,67.0,-12.79463
2026-05-21 00:59:10,35.0,99.671,63.6,1459.72355
2026-05-21 01:00:00,35.1,99.676,65.0,1912.04315
2026-05-21 01:00:50,35.0,99.666,66.5,1501.34176
2026-05-21 01:01:40,35.0,99.673,64.9,1645.87559
2026-05-21 01:02:30,35.0,99.666,66.3,1829.53694
2026-05-21 01:03:20,35.0,99.663,64.7,-4.70023
2026-05-21 01:04:10,34.9,99.669,66.2,1393.31981
2026-05-21 01:05:00,35.0,99.665,65.0,-6.94397
2026-05-21 01:05:50,35.1,99.67,65.1,-8.90361
2026-05-21 01:06:40,35.0,99.661,63.0,1865.3418
2026-05-21 01:07:30,35.0,99.659,67.0,1538.84195
2026-05-21 01:08:20,35.0,99.665,65.0,1588.98467
2026-05-21 01:09:10,35.0,99.676,62.3,1825.20693
2026-05-21 01:10:00,35.0,99.673,63.1,1491.38894
2026-05-21 01:10:50,35.1,99.672,66.5,-7.30716
2026-05-21 01:11:40,35.0,99.666,64.1,-8.26569
2026-05-21 01:12:30,35.0,99.66,66.6,103.39755
2026-05-21 01:13:20,35.0,99.668,64.3,1776.61168
2026-05-21 01:14:10,35.0,99.67,63.8,1482.05579
2026-05-21 01:15:00,35.0,99.666,65.9,151.91957
2026-05-21 01:15:50,35.0,99.667,65.4,-7.5246
2026-05-21 01:16:40,35.0,99.67,66.5,-11.16445
2026-05-21 01:17:30,35.0,99.668,65.0,1378.11978
2026-05-21 01:18:20,35.1,99.664,65.2,1532.4529
2026-05-21 01:19:10,35.0,99.667,66.0,-5.39413
2026-05-21 01:20:00,35.0,99.669,65.1,1393.43874
2026-05-21 01:20:50,35.0,99.669,64.3,1727.32581
2026-05-21 01:21:40,35.1,99.663,64.6,1422.274
2026-05-21 01:22:30,35.0,99.672,65.2,-8.19561
2026-05-21 01:23:20,35.0,99.661,64.5,1387.55833
2026-05-21 01:24:10,35.0,99.668,63.7,-4.63046
2026-05-21 01:25:00,35.0,99.666,64.4,-11.87004
2026-05-21 01:25:50,35.1,99.66,64.5,-10.77214
2026-05-21 01:26:40,35.1,99.664,66.5,1807.53397
2026-05-21 01:27:30,35.0,99.663,64.3,-6.57486
2026-05-21 01:28:20,35.0,99.666,66.5,1592.17563
2026-05-21 01:29:10,35.0,99.674,64.1,-3.74065
2026-05-21 01:30:00,35.0,99.665,64.7,1506.18434
2026-05-21 01:30:50,35.1,99.661,64.8,-8.85981
2026-05-21 01:31:40,35.0,99.67,66.4,-10.27882
2026-05-21 01:32:30,35.0,99.675,64.6,-6.5937
2026-05-21 01:33:20,35.1,99.663,66.3,1719.33305
2026-05-21 01:34:10,35.0,99.672,66.2,1682.33863
2026-05-21 01:35:00,35.0,99.667,65.9,1555.64833
2026-05-21 01:35:50,35.1,99.667,64.0,1410.79643
2026-05-21 01:36:40,35.0,99.672,68.6,1541.85479
2026-05-21 01:37:30,35.1,99.673,64.7,-9.52876
2026-05-21 01:38:20,35.0,99.666,65.6,-13.81225
2026-05-21 01:39:10,35.0,99.667,65.1,-7.71083
2026-05-21 01:40:00,35.1,99.668,63.9,1764.72713
2026-05-21 01:40:50,35.1,99.669,65.9,1845.56477
2026-05-21 01:41:40,35.0,99.657,65.1,-12.55869
2026-05-21 01:42:30,35.0,99.658,65.0,1353.74661
2026-05-21 01:43:20,35.0,99.67,64.4,1724.32278
2026-05-21 01:44:10,35.0,99.668,63.5,172.54082
2026-05-21 01:45:00,35.0,99.674,64.5,1480.34754
2026-05-21 01:45:50,35.1,99.667,65.6,1412.28274
2026-05-21 01:46:40,35.1,99.677,67.1,1738.09644
2026-05-21 01:47:30,35.0,99.664,65.9,310.09749
2026-05-21 01:48:20,35.0,99.662,64.4,328.16437
2026-05-21 01:49:10,35.0,99.664,67.0,-12.47203
2026-05-21 01:50:00,35.0,99.67,67.2,1652.56314
2026-05-21 01:50:50,35.0,99.664,62.6,213.2013
2026-05-21 01:51:40,35.0,99.672,64.2,-13.18845
2026-05-21 01:52:30,35.0,99.674,65.4,-11.29267
2026-05-21 01:53:20,34.9,99.669,67.0,-5.9552
2026-05-21 01:54:10,35.1,99.677,65.5,-9.67346
2026-05-21 01:55:00,35.0,99.673,66.6,371.86717
2026-05-21 01:55:50,35.0,99.658,65.7,1729.33802
2026-05-21 01:56:40,34.9,99.667,67.9,-12.69096
2026-05-21 01:57:30,35.1,99.68,65.3,-10.95139
2026-05-21 01:58:20,35.0,99.66,65.5,-9.53323
2026-05-21 01:59:10,35.0,99.664,64.9,320.82672
2026-05-21 02:00:00,35.0,99.667,63.9,-13.86877
2026-05-21 02:00:50,35.0,99.667,65.6,-7.26614
2026-05-21 02:01:40,35.0,99.673,63.7,154.16173
2026-05-21 02:02:30,35.0,99.669,67.1,-7.88912
2026-05-21 02:03:20,35.1,99.672,65.4,48.46523
2026-05-21 02:04:10,35.0,99.671,65.5,1513.92361
2026-05-21 02:05:00,35.1,99.663,64.7,1734.75469
2026-05-21 02:05:50,35.1,99.668,63.6,-12.80613
2026-05-21 02:06:40,35.0,99.668,63.9,-5.42438
2026-05-21 02:07:30,35.0,99.68,64.4,-13.78324
2026-05-21 02:08:20,35.0,99.665,66.6,158.13054
2026-05-21 02:09:10,35.0,99.672,66.1,-14.67883
2026-05-21 02:10:00,35.1,99.674,65.9,1608.80173
2026-05-21 02:10:50,35.0,99.673,64.3,1604.09179
2026-05-21 02:11:40,35.1,99.679,64.3,-4.60071
2026-05-21 02:12:30,35.0,99.672,65.2,-12.1245
2026-05-21 02:13:20,35.0,99.674,65.0,1733.6375
2026-05-21 02:14:10,35.0,99.667,64.3,-2.60418
2026-05-21 02:15:00,35.0,99.672,65.8,-11.58313
2026-05-21 02:15:50,35.0,99.668,62.5,-4.52034
2026-05-21 02:16:40,35.0,99.664,63.3,-13.24479
2026-05-21 02:17:30,35.0,99.675,67.0,1383.11591
2026-05-21 02:18:20,34.9,99.67,65.4,1798.03146
2026-05-21 02:19:10,35.0,99.67,62.8,1791.30403
2026-05-21 02:20:00,35.0,99.677,65.3,-13.73334
2026-05-21 02:20:50,35.0,99.666,65.1,1840.38367
2026-05-21 02:21:40,35.1,99.674,64.3,1767.09338
2026-05-21 02:22:30,35.0,99.664,66.2,1812.1796
2026-05-21 02:23:20,35.0,99.666,66.1,-12.75673
2026-05-21 02:24:10,35.0,99.666,66.6,1614.01135
2026-05-21 02:25:00,35.0,99.664,64.0,-5.59514
2026-05-21 02:25:50,34.9,99.666,63.7,-7.13918
2026-05-21 02:26:40,35.1,99.676,65.8,116.69735
2026-05-21 02:27:30,35.1,99.67,66.6,1850.20643
2026-05-21 02:28:20,35.0,99.669,65.5,340.09457
2026-05-21 02:29:10,35.0,99.668,66.1,-5.9704
2026-05-21 02:30:00,35.0,99.666,65.8,-6.6656
2026-05-21 02:30:50,35.0,99.675,66.0,-12.1263
2026-05-21 02:31:40,35.0,99.672,65.5,307.90772
2026-05-21 02:32:30,35.0,99.673,63.2,1559.87321
2026-05-21 02:33:20,35.0,99.672,66.9,274.68582
2026-05-21 02:34:10,35.0,99.678,63.4,-14.21437
2026-05-21 02:35:00,35.1,99.673,64.4,-4.21585
2026-05-21 02:35:50,35.1,99.675,63.6,-2.83522
2026-05-21 02:36:40,35.0,99.658,65.6,-13.91315
2026-05-21 02:37:30,35.0,99.661,64.2,1694.76607
2026-05-21 02:38:20,35.0,99.67,65.0,1629.16201
2026-05-21 02:39:10,35.0,99.674,66.0,-13.98545
2026-05-21 02:40:00,35.0,99.668,64.8,-2.95043
2026-05-21 02:40:50,35.0,99.667,66.3,-12.40784
2026-05-21 02:41:40,35.0,99.66,62.8,-5.44362
2026-05-21 02:42:30,35.1,99.665,65.3,-8.11944
2026-05-21 02:43:20,35.0,99.668,64.9,1382.13811
2026-05-21 02:44:10,35.1,99.678,64.7,1811.99996
2026-05-21 02:45:00,35.0,99.669,65.5,1395.24233
2026-05-21 02:45:50,35.0,99.664,65.3,228.55847
2026-05-21 02:46:40,35.0,99.673,63.1,-2.51825
2026-05-21 02:47:30,35.1,99.669,67.3,47.0039
2026-05-21 02:48:20,34.9,99.676,65.1,-10.06412
2026-05-21 02:49:10,35.0,99.668,68.0,1595.82443
2026-05-21 02:50:00,35.0,99.666,66.2,1876.33109
2026-05-21 02:50:50,35.1,99.673,65.6,378.45452
2026-05-21 02:51:40,35.0,99.668,65.2,1829.86829
2026-05-21 02:52:30,35.0,99.672,64.8,1884.20125
2026-05-21 02:53:20,35.1,99.672,65.3,-8.09655
2026-05-21 02:54:10,35.1,99.665,65.5,-4.58693
2026-05-21 02:55:00,35.0,99.664,66.5,1737.61467
2026-05-21 02:55:50,35.1,99.668,62.3,-4.28118
2026-05-21 02:56:40,35.0,99.672,63.7,-10.71753
2026-05-21 02:57:30,35.0,99.677,67.4,1792.39874
2026-05-21 02:58:20,35.0,99.671,67.1,1728.18298
2026-05-21 02:59:10,35.0,99.665,65.0,1673.16115
2026-05-21 03:00:00,35.0,99.67,64.5,1455.39873
2026-05-21 03:00:50,35.0,99.668,67.5,1458.06393
2026-05-21 03:01:40,35.0,99.663,65.2,227.35354
2026-05-21 03:02:30,35.0,99.672,66.0,59.78533
2026-05-21 03:03:20,35.1,99.671,64.9,-8.77702
2026-05-21 03:04:10,35.0,99.665,65.5,-14.34087
2026-05-21 03:05:00,35.1,99.676,63.5,1591.16863
2026-05-21 03:05:50,35.0,99.662,66.2,270.48689
2026-05-21 03:06:40,35.0,99.666,63.5,1671.95438
2026-05-21 03:07:30,35.0,99.669,65.7,-4.24046
2026-05-21 03:08:20,35.0,99.673,67.5,1547.81539
2026-05-21 03:09:10,35.1,99.67,66.6,61.79458
2026-05-21 03:10:00,35.0,99.663,64.8,-11.41152
2026-05-21 03:10:50,35.1,99.674,64.3,1779.38573
2026-05-21 03:11:40,35.0,99.674,65.3,-2.65731
2026-05-21 03:12:30,34.9,99.673,65.3,1775.85521
2026-05-21 03:13:20,34.9,99.663,66.6,-8.62667
2026-05-21 03:14:10,34.9,99.665,62.8,-14.33121
2026-05-21 03:15:00,35.0,99.675,65.7,1628.78367
2026-05-21 03:15:50,35.1,99.665,65.6,-7.54204
2026-05-21 03:16:40,35.1,99.673,66.8,-14.01914
2026-05-21 03:17:30,35.0,99.671,67.2,-5.21935
2026-05-21 03:18:20,35.0,99.672,63.9,1587.10202
2026-05-21 03:19:10,35.0,99.669,65.5,1524.67733
2026-05-21 03:20:00,35.0,99.674,61.7,1853.50701
2026-05-21 03:20:50,35.0,99.655,66.5,1710.11138
2026-05-21 03:21:40,35.0,99.674,66.3,13.70022
2026-05-21 03:22:30,35.0,99.664,67.3,-8.39686
2026-05-21 03:23:20,35.0,99.666,66.3,41.05961
2026-05-21 03:24:10,35.0,99.663,64.7,1603.40887
2026-05-21 03:25:00,35.0,99.666,65.0,-6.5233
2026-05-21 03:25:50,35.0,99.671,64.5,-5.89157
2026-05-21 03:26:40,35.0,99.657,65.7,49.52933
2026-05-21 03:27:30,35.0,99.662,66.2,-7.6808
2026-05-21 03:28:20,34.9,99.669,65.8,115.4442
2026-05-21 03:29:10,35.1,99.664,65.8,1603.69578
2026-05-21 03:30:00,35.0,99.666,64.3,1839.87905
2026-05-21 03:30:50,35.0,99.666,64.1,1585.12534
2026-05-21 03:31:40,35.1,99.669,64.6,-7.48458
2026-05-21 03:32:30,35.1,99.663,67.1,1858.12319
2026-05-21 03:33:20,35.0,99.664,66.8,1887.17075
2026-05-21 03:34:10,35.0,99.661,65.0,1721.33417
2026-05-21 03:35:00,35.0,99.67,66.1,-3.46166
2026-05-21 03:35:50,35.0,99.67,64.6,1549.02626
